Vitamin C (mg per 100g),Vitamin B11 (mg per 100g),Sodium (mg per 100g),Calcium (mg per 100g),Carbohydrates (g per 100g),food,Iron (mg per 100g),Calories (kcal per 100g),Sugars (g per 100g),Dietary Fiber (g per 100g),Fat (g per 100g),Protein (g per 100g),preparation,micronutrient_density,clusters
26.08,28.48,79.46,27.11,5.43,Vegetable jalfrezi,0.68,68.48,1.79,2.97,4.38,1.4,other,196.90557852064856,0
38.17,61.93,55.0,13.3,3.19,Vegetables stir fry ,0.34,30.78,0.86,1.37,1.47,1.04,other,472.1347528365071,0
79.0,97.64,59.26,26.99,2.34,Broccoli delight,0.71,40.7,1.08,2.83,2.48,2.49,other,476.1630861630862,0
13.25,45.12,34.18,26.4,7.28,Dhansak (vegetarian),1.26,82.8,0.91,4.17,4.18,3.32,other,149.46013460506217,0
71.55,88.46,194.22,100.19,3.97,Cauliflower basket,0.92,90.95,1.47,2.4,5.88,5.21,other,211.45468299948783,0
9.01,92.91,106.99,71.83,4.36,Stuffed bottle gourd (Stuffed ghiya/lauki),0.66,93.19,1.52,1.18,5.8,5.84,other,127.91411352415751,0
7.23,8.71,103.85,18.1,10.94,Ducheese potato,0.76,140.54,0.29,1.29,9.01,3.6,other,80.86513679227498,0
17.36,11.66,90.67,10.38,14.52,Roast potatoes ,0.57,87.32,0.33,1.71,2.35,1.53,other,141.15210386396828,0
18.77,23.25,92.09,25.72,11.03,Stuffed baked potatoes ,0.81,100.2,0.4,1.31,4.39,3.82,other,127.07985737925857,0
37.47,49.55,182.12,55.25,11.05,Potato nests,0.87,111.62,1.41,2.49,4.77,5.71,other,135.02657827151646,0
23.82,16.5,4.62,11.43,13.81,Parsley potato,0.55,119.51,0.34,1.59,6.28,1.49,other,109.11342397410509,0
48.37,234.02,90.21,65.49,3.17,Creamed spinach and mushroom,0.9,419.62,1.17,1.02,44.14,2.28,other,39.03106066253676,3
39.68,37.46,118.98,84.97,8.13,Fricassee of Mushroom,0.36,106.66,2.51,1.23,6.63,3.65,other,143.09492099666488,0
50.15,69.55,164.96,119.69,9.13,Cauliflower au gratin,0.57,145.9,3.01,1.44,10.2,4.45,other,115.21303081961068,0
55.0,104.25,117.99,99.48,8.76,Vegetable and cheese pie,0.58,126.88,2.69,1.91,8.28,4.03,other,135.54984317909918,0
30.28,172.47,244.07,133.69,6.27,Spinach souffle ,2.15,150.18,0.89,1.44,10.52,7.36,other,103.79060796559796,0
6.0,41.14,110.12,18.13,3.4,Beetroot and egg salad (Chukandar aur ande ka salad),0.55,84.92,1.97,0.55,6.45,3.36,other,130.84884315454264,0
37.28,52.99,102.66,23.25,9.05,Sour cream potato salad,0.9,121.9,0.84,1.21,8.13,2.89,other,121.58382589063474,0
58.24,75.97,65.09,33.71,3.82,Tossed green salad,1.27,49.88,1.9,1.33,3.24,1.33,other,349.55842740525975,0
70.79,109.53,26.02,45.65,11.61,Spring basket salad,0.85,160.46,1.46,3.09,11.3,3.36,other,116.47096861480509,0
6.74,21.36,141.73,68.49,4.72,Cucumber and yogurt salad (Kheere aur dahi ka salad),0.52,36.13,2.28,1.66,0.93,2.09,other,320.08369586559456,0
56.69,49.49,76.02,17.54,2.36,Chicken and tomato towers,0.77,100.55,1.21,1.14,6.99,6.9,other,167.69358273087758,0
28.75,37.7,74.2,37.14,4.21,Jellied sunshine fruit salad,0.87,48.86,2.86,1.8,0.85,5.85,other,285.78530670221215,0
35.87,39.01,98.17,44.28,5.02,Tomato aspic,1.18,50.37,3.21,1.58,0.26,6.87,other,297.433521852819,0
33.45,20.91,13.23,28.61,15.61,Frozen frosty fruit salad (Phalon ka salaad),0.41,103.51,14.38,0.26,4.17,1.68,other,136.84205745842303,0
6.42,1.95,261.13,6.98,3.68,French dressing,0.48,733.77,3.01,0.22,79.65,0.32,other,15.0369902117725,3
12.05,18.85,193.58,75.54,3.98,Mayonnaise without eggs,0.27,329.05,3.68,0.04,33.84,2.13,other,36.68125151790248,0
5.34,39.4,204.62,194.59,8.03,Curd dressing ,0.18,78.8,7.57,0.22,2.9,5.59,other,154.6977092281661,0
7.76,32.0,274.46,146.72,7.19,Carrot raita (Gajar ka raita),0.55,64.78,5.99,1.69,2.19,4.14,other,189.8177394626916,0
7.11,31.7,129.14,130.11,6.02,Pumpkin raita (Kaddu ka raita),0.33,55.6,5.48,1.04,1.88,3.74,other,215.36294041689726,0
6.06,44.25,223.01,191.01,7.31,Mint and peanut raita (Pudinay aur moongfali ka raita),1.68,112.05,6.17,1.79,6.19,7.05,other,116.69767388642893,0
32.9,160.65,126.57,142.96,5.06,Spinach raita (Palak ka raita),1.61,52.75,3.97,1.39,1.86,3.95,other,296.6766314254466,0
43.65,61.2,110.92,206.31,5.31,Bathua raita,1.46,54.4,4.11,2.19,1.76,4.13,other,317.0608660130719,0
19.89,27.72,135.48,134.53,8.62,Pineapple raita (Ananas ka raita),0.27,67.74,8.12,1.39,2.02,3.9,other,197.73909291181215,0
5.73,27.58,135.43,133.23,13.51,Banana raita (Kele ka raita),0.31,89.03,10.11,1.0,2.07,4.13,other,132.91851109440685,0
18.19,59.64,135.46,136.06,8.23,Mango raita (Aam ka raita),0.34,67.37,7.87,0.89,2.14,3.9,other,196.7732727418047,0
108.7,33.5,135.94,136.93,7.27,Guava raita (Amarood ka raita),0.28,64.36,6.71,3.0,2.07,4.19,other,329.53485469023065,0
10.55,22.88,135.64,134.52,9.66,Grapes raita (Angoor ka raita),0.26,72.59,8.51,0.71,2.07,3.98,other,170.15340814762223,0
6.2,35.87,19.62,94.18,10.0,Bottle gourd kheer (Ghiya/Lauki kheer),0.23,84.07,9.63,0.55,3.86,2.7,other,137.2799834082099,0
8.06,26.95,20.99,95.61,10.44,Pumpkin kheer (Kaddu ki kheer),0.24,86.35,10.12,0.63,3.86,2.76,other,136.24030604922325,0
5.82,16.4,15.86,75.67,11.34,Apple kheer (Seb ki kheer),0.18,81.3,10.71,0.51,3.18,2.14,other,139.34493960324218,0
3.02,35.21,44.78,90.59,14.95,Caramel custard (baked),0.53,122.7,14.92,0.0,5.01,5.11,other,92.31333458717322,0
2.13,9.67,23.97,81.27,14.21,Vanilla ice cream without egg,0.1,228.67,13.45,0.0,18.15,2.69,other,47.74293116008251,0
2.13,21.98,37.72,77.42,11.71,Vanilla ice cream with egg,0.34,214.85,11.69,0.0,17.02,4.16,other,51.29669079401451,0
2.13,22.0,37.62,77.08,12.26,Strawberry ice cream,0.34,215.61,11.6,0.0,16.96,4.15,other,51.10374580250745,0
2.13,24.1,34.84,73.22,16.75,Chocochip ice cream,0.51,241.45,16.08,0.0,17.93,4.23,other,45.90279879573729,6
2.17,29.32,29.83,67.38,23.13,Choconut ice cream,0.89,273.96,21.02,0.51,18.49,5.04,other,41.078490465262256,6
3.34,12.72,16.26,56.67,15.02,Pear chocholate sunday,0.24,183.49,14.41,0.07,13.11,2.08,other,59.62378070394855,0
0.0,0.63,2.8,18.8,43.21,Chocolate sauce,1.13,263.2,42.06,0.0,10.39,1.91,other,40.928545449822046,6
2.16,7.18,42.09,95.72,14.09,Coffee ice cream,0.15,150.62,13.35,0.0,9.43,3.15,other,73.42744008525445,0
3.48,13.85,51.11,60.61,19.36,Coffee pear alaska,0.22,203.99,16.88,0.15,13.22,2.88,other,53.80224353213225,6
2.13,18.72,22.24,72.26,19.92,Crunchy butterscotch,0.26,277.32,17.73,0.47,20.99,3.11,other,39.4380400438384,6
2.99,11.79,17.92,60.55,16.31,Peach melba ice cream,0.11,200.85,13.35,0.06,14.51,2.06,other,54.06573345333614,0
4.23,10.77,31.54,56.34,22.75,Vanilla ice cream with apples in hot cherry sauce,0.16,196.32,14.19,0.26,11.45,1.73,other,55.99161320432714,6
34.86,16.85,14.36,17.4,6.72,Grape and orange whip,0.53,57.39,5.66,0.97,2.62,1.41,other,249.20062609555558,0
16.68,28.45,15.65,43.52,13.64,Honey banana cream,0.23,125.49,10.51,0.7,6.68,2.78,other,98.14232482174151,0
21.41,20.79,24.59,26.4,17.82,Raspberry bavarian cream,0.31,150.1,15.3,2.19,7.88,3.34,other,84.97127271277839,6
7.74,19.39,17.27,71.69,9.11,Fruit delight,0.15,107.09,9.03,0.09,7.09,2.09,other,107.3377054047518,0
0.75,33.07,48.64,45.25,9.53,Creamy chocolate mousse,0.96,230.52,8.99,0.0,18.16,6.85,other,47.56525936900741,0
8.65,31.24,46.35,55.03,15.62,Cold lemon souffle,0.53,169.87,13.88,0.0,9.78,5.89,other,68.7517704589583,0
10.08,33.8,46.53,55.45,16.27,Cold orange souffle,0.57,173.19,14.42,0.11,9.82,5.94,other,68.49821079857456,0
1.88,30.3,49.38,57.13,16.85,Cold pineapple souffle,0.54,181.22,14.99,0.0,10.39,6.23,other,60.41469168607454,0
1.3,30.71,49.09,62.47,16.29,Cold vanilla souffle,0.52,179.54,14.49,0.0,10.32,6.22,other,60.78796811224125,0
1.3,32.45,47.77,62.91,17.22,Cold chocolate souffle,0.68,187.53,15.31,0.0,10.86,6.37,other,58.690051187251626,6
2.48,4.33,1.7,5.94,18.22,Stewed fruit (with pear),0.21,74.32,17.67,2.84,0.32,0.25,other,140.4455668718317,6
1.47,11.46,8.28,26.37,33.64,Apricot fool,0.73,240.79,21.29,1.0,11.35,1.54,other,44.734976713048894,6
23.78,19.18,26.34,23.0,21.84,Pavlova,0.25,200.6,20.37,0.06,12.29,1.84,other,64.59638179478658,6
3.6,7.86,59.36,38.49,35.17,Apple crumb pudding,1.05,220.85,27.69,1.33,8.87,1.54,other,51.072720201087876,6
1.81,25.81,100.32,67.76,29.06,Steamed cake with chocolate sauce,0.85,301.91,19.72,0.29,19.01,4.49,other,37.07914313061542,6
12.93,20.7,47.75,48.77,16.31,Hot lemon souffle,0.55,155.25,12.07,0.14,7.93,5.29,other,78.05073151933057,0
0.41,4.56,67.28,26.13,28.24,Gulab jamun with milk powder,0.13,471.15,27.04,0.05,40.15,0.85,other,21.90125815086019,3
2.69,10.2,16.65,62.58,28.27,Chum chum,0.13,130.05,27.84,0.02,1.92,1.52,other,83.44864072661075,6
2.69,10.2,16.65,62.58,28.27,Dil bahar,0.13,130.05,27.84,0.02,1.92,1.52,other,83.44864072661075,6
2.69,10.2,16.65,62.58,28.27,Rasbhari,0.13,130.05,27.84,0.02,1.92,1.52,other,83.44864072661075,6
2.69,12.02,16.57,63.23,28.16,Rajbogh,0.17,133.7,27.66,0.11,2.28,1.71,other,81.37410582436762,6
2.69,10.2,15.19,57.09,25.79,Rasgulla,0.12,118.64,25.4,0.01,1.75,1.38,other,91.07138740483313,6
2.69,11.29,16.46,62.31,29.17,Rasmalai,0.15,135.55,28.71,0.07,2.11,1.61,other,80.12932434179206,6
0.0,26.6,31.14,309.84,36.55,Khoa coconut burfi,2.1,411.45,35.6,4.07,26.01,9.98,other,32.93243719054875,1
3.36,9.75,23.31,107.53,12.33,Danedar burfi,0.24,102.68,11.98,0.09,4.72,3.24,other,110.38002057674828,0
0.0,3.21,8.33,14.86,47.1,Semolina burfi (Suji/Rava burfi),1.01,348.67,28.67,2.8,16.86,3.47,other,30.617543245529593,1
3.02,11.48,8.95,21.76,17.02,Pumpkin coconut burfi (Kaddu aur nariyal ki burfi),0.79,186.18,16.11,4.29,12.66,1.75,other,58.77016360419518,6
0.02,27.31,31.71,358.61,34.43,Khoa ladoo,2.25,396.02,33.37,3.08,24.09,12.21,other,35.3789219831339,1
0.0,14.55,27.06,35.27,50.5,Wheat and gram flour ladoo (Atta besan ladoo),2.39,501.7,18.46,6.01,29.86,9.38,other,23.119564421139067,1
0.03,4.01,3.93,18.04,48.02,Semolina ladoo with nuts (Suji/Rava ladoo with nuts),1.81,441.84,19.79,4.27,25.45,5.44,other,25.230079032360404,1
0.0,23.64,17.93,150.73,50.49,Sesame chickpeas brittle (Til aur channe ki chikki),4.8,282.74,36.48,5.54,4.66,8.5,other,48.9005029536967,1
0.0,2.16,15.03,63.3,59.59,Murmura chikki,3.3,253.82,48.27,0.37,0.32,2.12,other,48.539344457711806,1
1.18,14.65,99.22,11.06,6.48,Masala onion pakora/pakoda (Pyaaz ke pakode),0.42,551.64,1.58,1.44,57.61,2.05,other,18.942646232182884,3
3.84,12.67,120.9,8.58,5.55,Masala green chilli pakora/pakoda (Hari mirch kay pakode),0.47,668.76,0.27,1.34,71.01,2.22,other,16.08017491742595,3
0.14,11.46,103.23,9.08,4.55,Chicken pakora/pakoda,0.51,590.09,0.22,0.96,60.98,6.03,other,17.571446800886374,3
0.14,11.02,112.24,12.65,4.55,Fish pakora/pakoda,0.63,577.03,0.22,0.96,59.52,5.97,other,18.13226911575351,3
1.81,38.34,91.45,107.86,7.62,Paneer cutlet,0.48,672.2,2.52,0.39,69.38,4.59,other,16.806709439854338,3
13.39,9.09,48.17,5.43,11.23,Sago cutlet/vadas (Sabudana cutlet/vadas),0.38,558.76,0.1,0.54,56.97,0.56,other,21.01198747164815,3
16.42,43.66,57.11,14.94,7.39,Poshtik cutlet,0.69,496.45,0.32,1.35,50.94,2.0,other,24.821635320174952,3
11.07,22.05,79.4,16.22,5.77,Egg cutlet (Anda cutlet),0.56,575.02,0.2,0.58,60.25,2.45,other,20.287781889117497,3
1.81,8.86,95.81,20.82,5.61,Minced meat cutlet,0.63,531.86,0.31,0.4,54.47,5.1,other,20.139256490927984,3
10.06,12.39,107.7,10.37,13.22,Vegetable samosa,0.6,443.11,0.74,1.52,42.22,2.21,other,26.022613666765228,3
0.0,13.31,65.87,10.6,9.7,Plain urad dal vada (Uzunne vada/Minapa garelu/Ulundu vadai/Medu vada),0.96,745.5,0.16,2.27,76.32,4.39,other,14.238593956903816,3
2.05,15.89,61.49,11.87,9.93,Masala urad dal vada,1.0,703.78,0.7,2.71,71.62,4.32,other,15.451761950667859,3
2.6,19.33,124.1,5.31,5.36,Khaman (dhokla),0.58,54.73,1.36,1.49,2.8,1.92,other,194.6273938417187,0
2.7,22.87,763.98,66.58,24.11,Instant dhokla,1.05,207.11,6.86,3.57,9.37,7.66,other,55.02142426482148,6
3.65,2.29,209.42,23.63,9.11,Tomato ginger chutney (Tamatar adarak ki chutney),1.08,44.66,6.31,2.14,0.32,1.05,other,250.49988325850396,0
4.07,4.94,183.98,47.59,8.22,Mint tomato chutney (Pudinay aur tamatar ki chutney),2.06,43.65,5.48,2.63,0.36,1.53,other,274.0605633389139,0
4.24,3.57,186.64,39.8,8.16,Coriander chutney (Hare dhaniye ki chutney),1.63,42.86,5.5,2.47,0.37,1.38,other,272.580973234263,0
4.84,2.23,215.09,46.4,8.83,Gooseberry chutney (Amla chutney),1.22,43.02,0.06,4.58,0.62,1.44,other,269.00229271219507,0
1.33,4.63,160.0,119.57,8.91,Walnut chutney (Akhrot ki chutney),1.77,370.43,4.4,3.04,33.46,9.44,other,32.532139248657884,6
0.0,0.51,222.53,15.17,20.62,Saunth/Sonth chutney with ginger,0.7,84.22,19.04,0.31,0.11,0.28,other,124.7397434882593,6
0.02,14.27,195.67,68.87,47.65,Gun powder chutney,5.14,312.34,1.16,13.95,2.67,21.55,other,42.86209582041048,1
0.15,10.69,321.07,73.55,36.72,Dessicated coconut chutney (Sookhe kase nariyal ki chutney) ,5.44,346.36,10.41,13.16,15.88,12.88,other,39.27895288040801,1
3.28,7.82,222.77,172.79,9.11,Curd mint dip ,0.82,76.13,7.83,0.77,2.44,4.82,other,159.5843142802292,0
4.53,5.78,132.48,129.58,6.04,Curd vegetable dip,0.37,56.21,5.42,0.63,1.94,3.88,other,208.2486767418274,0
4.58,7.03,119.58,91.42,4.8,Mayonnaise vegetable dip,0.28,241.27,4.39,0.41,23.44,3.01,other,47.115991269843796,0
7.12,17.26,222.22,76.75,20.51,Tomato and cucumber sandwich (Tamatar aur kheere ka sandwich),1.15,150.68,1.79,2.1,6.31,4.03,other,79.77425415041554,6
8.91,16.85,420.6,150.9,21.29,Tomato sandwich (grilled),0.88,189.92,2.58,1.91,9.39,6.26,other,66.5525385407441,6
6.66,29.24,274.68,100.73,14.82,French sandwich (toasted),1.24,186.75,1.82,1.37,11.51,6.82,other,65.3479788098262,6
0.92,16.53,460.09,95.35,29.76,Peanut butter cucumber sandwich,1.32,243.33,2.91,3.35,10.56,9.04,other,47.54455716112725,6
1.75,15.62,453.3,114.99,31.83,Mint and peanut sandwich,1.7,273.59,2.78,3.67,13.88,7.18,other,43.94688164928306,6
0.21,23.71,315.4,154.53,34.03,Spicy chutney sandwich,1.51,249.58,3.96,3.73,9.58,8.74,other,48.28477654425246,6
0.0,12.99,287.39,78.45,22.62,Chicken walnut sandwich (Chicken aur akhrot ke sandwich),1.12,285.78,1.77,1.53,16.77,12.58,other,39.280858564923236,6
0.91,5.61,321.57,117.68,34.69,Rolled sandwich,1.23,293.07,2.7,2.07,15.29,6.45,other,39.886973124766136,6
4.55,10.44,382.11,157.85,24.76,Ribbon sandwich,1.05,239.26,4.66,2.92,13.37,6.26,other,51.42154834957644,6
0.05,8.52,358.25,188.02,25.94,Checker board sandwich,1.11,348.37,2.9,2.22,24.65,7.37,other,34.642850746418794,6
21.43,36.34,254.28,72.35,13.6,Submarine sandwich,1.23,216.92,2.5,1.24,15.32,6.09,other,62.79265584539419,0
0.6,12.93,504.41,256.25,28.42,Cheese open sandwich,1.22,274.07,3.24,1.74,14.24,9.84,other,46.39544018169917,6
3.86,26.36,381.29,114.07,18.89,Sunset and sunrise open sandwich,1.28,241.31,1.95,1.39,15.14,8.58,other,49.800926353908,6
2.35,25.88,365.63,77.13,17.77,Danish luncheon sandwich,1.27,193.82,1.13,1.52,10.1,9.03,other,59.64283540901022,6
2.12,14.16,226.72,65.13,19.21,Chicken and corn open sandwich,0.8,188.16,2.48,1.67,8.83,8.63,other,59.422831632653065,6
0.0,19.87,61.47,33.99,39.54,Chocolate sponge cake,1.81,239.86,25.0,0.52,5.51,9.13,other,46.973305653369025,6
0.19,8.91,44.53,42.79,26.97,Chocolate swiss roll,1.08,306.08,18.83,0.29,19.76,6.01,other,35.775826441665444,6
0.64,3.21,34.9,16.39,26.41,Lemon curd filling,0.6,225.62,26.13,0.0,12.58,3.43,other,46.67370520131799,6
0.0,0.0,0.0,0.0,46.15,Jam filling,0.0,184.62,41.54,0.0,0.0,0.0,other,0.0,6
0.25,17.22,46.54,50.7,32.24,Chocolate pastry,1.44,243.37,22.34,0.32,10.12,7.05,other,46.09351102345309,6
0.25,15.61,49.99,47.2,31.99,Assorted pastry,0.94,230.74,19.7,0.43,8.91,6.78,other,47.29599082550456,6
10.49,15.12,80.41,41.69,27.01,Orange gateau,0.89,178.05,18.33,0.68,6.02,4.78,other,67.28835893115588,6
143.5,10.98,79.37,46.79,30.57,Black forest gateau,1.09,217.82,21.97,0.28,8.58,5.94,other,96.25139396051158,6
2.44,9.0,151.29,32.77,43.1,Lemon cake,0.91,373.85,25.84,0.62,20.63,5.29,other,29.500450955580014,1
0.07,9.22,182.74,58.11,41.4,Dundee cake,1.57,396.62,21.3,1.81,22.7,7.78,other,28.55882204629116,1
0.08,8.66,145.28,36.25,44.74,Victorian sandwich cake,0.86,373.09,28.18,0.59,19.83,5.18,other,28.85500233325155,1
2.67,14.7,196.61,185.38,43.45,Chocolate eggless cake,0.95,312.01,34.2,0.32,13.19,6.66,other,39.2629865851878,1
3.47,13.72,226.28,205.84,52.65,Orange eggless cake,0.52,355.62,37.87,0.56,13.82,7.16,other,34.46889674323452,1
0.0,1.52,8.66,26.75,62.43,Chocolate glace icing,2.04,436.29,59.88,0.0,20.8,3.22,other,25.98982915973908,1
0.0,0.0,5.98,12.48,71.64,Butter icing,0.14,500.72,71.64,0.0,25.37,0.19,other,0.3470557952104525,1
0.0,1.22,4.99,31.87,61.72,Chocolate butter icing,1.85,469.59,59.82,0.0,24.77,3.21,other,24.00590222094087,1
0.03,2.28,151.76,44.05,52.14,Almond biscuit (Badam ke biscuit),1.11,407.74,22.19,1.5,19.7,6.25,other,26.877044572144392,1
1.36,5.1,259.14,20.35,62.11,Orange biscuit,0.77,354.78,42.63,0.75,11.01,3.63,other,30.25939272345496,1
3.65,4.91,918.57,41.35,55.24,Gingerman biscuit,1.59,357.43,21.64,2.0,12.73,6.26,other,32.4733956633909,1
0.03,2.72,88.17,57.09,43.06,Coffee drops,1.48,443.07,18.27,1.88,27.16,7.57,other,25.424220555915323,1
0.0,2.42,127.36,29.07,60.97,Christmas biscuit,1.2,406.07,26.01,2.17,15.88,5.67,other,26.818730886994977,1
2.28,2.53,120.2,29.71,58.07,Christmas wreath biscuit,1.21,386.05,24.89,2.28,15.01,5.43,other,28.892874024333683,1
0.0,2.42,127.01,32.0,60.79,Christmas bell biscuit,1.22,404.85,25.94,2.33,15.84,5.66,other,26.982664255728352,1
0.01,2.69,76.09,22.75,74.54,Christmas star biscuit,0.96,392.03,53.05,1.47,10.04,3.54,other,27.31792068067353,1
1.61,2.58,120.45,35.04,58.41,Christmas tree biscuit,1.18,385.63,24.77,2.65,15.0,5.43,other,28.794395939068295,1
0.0,2.42,126.84,28.53,59.26,Chocolate cream shells,1.08,427.17,34.72,0.9,19.34,5.1,other,25.328233580217567,1
0.03,1.69,110.57,36.46,55.24,Jelly biscuit,1.19,404.61,29.76,2.02,19.33,4.23,other,27.05050785424479,1
0.0,2.49,114.62,46.27,59.35,Cherry and walnut cookies,1.31,422.6,30.37,1.3,18.75,5.63,other,26.22740382087282,1
0.0,2.35,587.42,160.64,30.61,Cheese straws,1.29,382.0,1.79,1.29,24.28,9.83,other,31.28889783863606,6
0.03,2.63,572.05,202.49,25.33,Butterfly biscuit,1.09,341.45,2.44,1.02,22.11,9.98,other,35.63187662470134,6
0.0,7.11,193.23,21.85,47.84,Flan pastry,1.15,445.8,6.22,1.58,25.04,6.72,other,24.24173578278558,1
3.3,33.99,110.04,19.28,34.71,Fruit flan,0.61,261.35,9.52,0.71,12.48,3.3,other,41.52999138267934,6
43.79,76.78,82.41,27.9,36.16,Orange cream flan,0.93,280.28,25.27,0.63,13.59,4.73,other,55.64734410888258,6
2.6,6.05,49.65,19.64,30.42,Fruit puree tart,0.63,286.5,9.79,1.31,16.83,3.35,other,37.661311734610166,6
8.88,31.98,384.43,21.23,32.12,Apple banana pie,0.79,243.99,12.96,1.89,11.39,3.13,other,47.49728778992274,6
7.18,51.7,94.95,34.43,27.63,Lemon chiffon pie,0.61,259.31,11.39,0.66,14.52,4.88,other,43.968658441683,6
84.88,91.24,73.23,30.34,23.14,Orange chiffon pie,0.62,207.57,10.46,0.7,11.16,3.89,other,96.39610816081405,6
0.33,9.28,45.49,45.27,14.16,Cream buns,0.5,215.74,5.95,0.31,15.81,4.45,other,49.42372862554562,0
1.49,15.04,2274.24,68.83,10.8,Savoury puffs,1.19,190.79,4.51,0.33,15.24,9.51,other,59.521611222434124,0
4.27,18.67,145.08,44.67,14.92,Choux swans,0.51,216.34,6.13,0.35,15.6,4.35,other,51.31456578715522,0
1.16,3.35,112.45,9.2,8.01,Potato aigrettes,0.45,530.03,0.73,0.45,54.24,2.35,other,19.71522011897085,3
0.5,8.8,57.11,30.93,23.12,Cream horns,0.44,408.23,7.12,0.6,33.55,3.42,other,25.81369099998304,6
2.31,8.51,212.28,121.83,21.38,Savoury cheese horns,0.63,295.15,2.74,0.73,20.71,5.66,other,39.11170764973917,6
3.3,31.26,158.44,129.9,22.79,Paneer patties,0.79,338.58,4.04,1.18,23.96,7.6,other,34.86557482658847,6
13.92,22.85,139.52,18.96,20.98,Vegetable patties ,0.87,261.92,1.49,2.62,17.74,4.01,other,46.486889713829235,6
0.0,24.14,12.67,118.52,62.1,Pearl millet infant food (Bajra shishu aahaar),5.67,362.44,26.06,7.84,6.62,11.98,other,38.79729695312964,1
0.0,20.4,11.7,54.4,66.87,Sajina,5.39,345.26,25.89,7.62,3.03,10.81,other,38.848711066749644,1
0.62,23.98,9.29,21.4,21.84,Cereal mix ,1.18,120.81,10.68,2.03,2.02,3.32,other,90.13376234632753,6
0.0,24.23,3.88,14.93,16.0,Pulse mix,1.29,83.29,6.59,2.25,0.54,3.16,other,130.0457776505321,6
0.0,17.34,2.68,13.78,17.42,Shishu ahar,1.02,93.37,6.61,1.02,1.43,2.61,other,114.30509442718932,0
0.0,18.71,1.03,12.61,27.8,Cereal pulse mix with amylase rice flour,1.19,151.57,8.84,3.47,2.74,4.27,other,70.97783935548665,6
3.02,20.9,16.85,74.93,36.15,Banana groundnut paste/puree,1.9,213.19,31.67,1.7,5.45,4.27,other,56.13535215767966,6
0.0,11.87,12.33,50.46,65.04,Rice dal porridge (Chawal dal ki khichdi/khichri),2.76,383.33,26.54,4.51,8.33,10.8,other,31.099802205637907,1
0.8,21.48,9.64,44.74,23.19,Lentils and semolina porridge (Dal suji porridge/daliya),1.22,117.29,13.84,1.44,1.06,3.26,other,94.72947832569282,6
3.03,28.15,69.59,10.43,17.35,Spinach khichri (Palak khichri/khichdi),0.65,102.18,0.21,1.56,1.91,3.43,other,105.48060821108382,6
8.48,36.84,34.94,90.06,36.02,Vegetable mix,2.27,174.21,27.36,1.93,0.94,4.7,other,74.02619002412354,6
0.6,11.32,62.79,26.28,8.36,Lentils and wheat porridge (Dal wheat porridge/daliya ),0.52,52.54,0.92,1.28,0.94,2.71,other,200.94612488978686,0
3.03,23.98,5.59,17.02,15.64,Maize porridge,1.11,89.57,7.69,1.68,1.89,2.14,other,123.74965290003807,0
30.28,164.72,19.52,40.95,13.59,Spinach peanut burfi (Palak aur mungfali ki burfi),1.61,105.37,11.5,2.07,4.39,3.36,other,138.31155821285842,0
0.6,24.28,2.53,16.44,54.63,Split bengal gram burfi/fudge (Channa dal burfi),0.62,287.36,43.38,2.06,7.09,4.65,other,36.67028344088477,1
0.39,10.0,22.29,54.95,39.64,Chickpea flour cookies (Sweet besan rounds/cookies),2.16,207.01,30.66,2.56,3.42,4.29,other,56.354889333972466,6
0.0,16.09,33.17,4.63,7.42,Pearl millet mathri (Bajra mathri),0.72,785.08,0.16,1.36,83.12,1.82,other,13.29242291819354,3
0.0,5.46,182.26,298.06,53.65,Sesame biscuit (Til ke biscuit),5.73,424.03,29.73,6.83,19.34,8.27,other,36.497659514898864,1
3.95,38.78,63.87,20.5,8.68,Fermented bengal gram vada (Khameerikrit/Ufna hua channa dal ka vada),1.38,657.57,0.35,2.65,67.19,4.05,other,17.280666489115777,3
0.38,6.09,44.01,60.74,19.52,Poshtik namak paras,2.03,613.39,0.87,4.55,56.58,6.49,other,18.971992972221212,3
0.0,36.21,17.24,81.25,62.89,Soya chikki,4.47,423.7,45.47,3.55,15.51,7.18,other,30.937770435056255,1
2.05,24.35,166.36,64.75,40.65,Besan bathua chilla/cheela,2.68,373.82,1.45,7.79,18.57,11.48,other,32.675468379818064,1
0.0,13.1,8.07,127.29,44.31,Wheat flour and nuts ladoos (Atta nuts ladoos),4.01,391.9,15.94,7.3,19.19,9.46,other,33.69974897660532,1
6.55,76.09,196.59,66.66,25.92,Gram flour and semolina dhokla (Besan suji dhokla),1.6,198.91,2.58,4.59,7.1,8.52,other,60.979517859513834,6
0.0,9.07,3.56,17.07,40.64,Atta dal burfi ,1.56,298.8,21.08,4.08,12.47,6.66,other,36.80714310232383,1
4.04,35.91,155.93,53.42,40.03,Soya roti,3.85,283.96,1.58,8.71,9.23,9.18,other,45.77652082934517,1
25.77,65.43,41.67,30.41,15.64,Poshtik khichdi/khichri,1.0,93.37,0.26,2.0,1.88,3.04,other,146.22268357943625,0
6.88,6.32,149.63,35.98,49.32,Namkeen daliya,2.99,295.11,0.82,8.57,7.99,8.29,other,43.042678276997684,1
0.48,26.63,147.82,36.78,44.96,Sprouts upma ,2.76,316.25,1.67,7.16,10.44,9.5,other,37.5322995844735,1
